latitude,longitude,zipcode,age,sex,race_cat,arrest_type,arr_date2
34.0657,-118.268,90057,41,F,LatinX,Felony,2018-12-31
33.8112,-118.3039,90710,47,M,LatinX,Misdemeanor,2018-12-31
34.1366,-118.2169,90041,25,M,LatinX,Misdemeanor,2018-12-31
34.1917,-118.6447,91307,46,M,LatinX,Misdemeanor,2018-12-31
34.0485,-118.2513,90013,65,M,Black,Misdemeanor,2018-12-31
34.2454,-118.4505,91402,36,M,LatinX,Felony,2018-12-31
33.7785,-118.2623,90744,36,M,White,Misdemeanor,2018-12-31
34.1681,-118.367,91601,57,M,White,Infraction,2018-12-31
33.7823,-118.2476,90744,20,M,LatinX,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,34,M,LatinX,Misdemeanor,2018-12-31
34.0998,-118.3211,90028,28,F,Other,Felony,2018-12-31
34.0349,-118.2959,90007,39,M,LatinX,Misdemeanor,2018-12-31
33.9862,-118.3111,90047,27,F,Black,Misdemeanor,2018-12-31
34.0693,-118.2687,90026,32,M,LatinX,Felony,2018-12-31
34.0982,-118.294,90027,27,M,Black,Misdemeanor,2018-12-31
34.0455,-118.2765,90015,45,M,Black,Misdemeanor,2018-12-31
34.104,-118.3297,90028,44,M,LatinX,Felony,2018-12-31
34.1827,-118.4465,91401,30,F,LatinX,Misdemeanor,2018-12-31
34.2448,-118.6134,91311,56,M,White,Misdemeanor,2018-12-31
33.988,-118.4703,90291,50,M,LatinX,Misdemeanor,2018-12-31
34.0064,-118.2937,90037,27,M,Black,Felony,2018-12-31
34.0082,-118.2716,90011,29,F,Black,Felony,2018-12-31
34.0601,-118.2761,90057,23,M,LatinX,Felony,2018-12-31
34.047,-118.4524,90025,30,M,Black,Felony,2018-12-31
34.1626,-118.4345,91423,36,M,White,Felony,2018-12-31
33.7866,-118.2717,90744,38,M,LatinX,Felony,2018-12-31
34.0145,-118.2937,90037,25,M,Black,Misdemeanor,2018-12-31
34.2244,-118.5804,91306,37,F,LatinX,Misdemeanor,2018-12-31
34.2012,-118.4487,91405,30,M,Black,Misdemeanor,2018-12-31
33.9923,-118.287,90037,58,M,Black,Misdemeanor,2018-12-31
34.084,-118.3547,90046,37,M,Other,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,46,M,LatinX,Infraction,2018-12-31
34.1034,-118.3333,90028,43,M,Black,Felony,2018-12-31
34.0075,-118.2775,90037,29,M,Black,Misdemeanor,2018-12-31
33.942,-118.4095,90045,29,F,Black,Other,2018-12-31
34.0601,-118.2761,90057,37,M,LatinX,Infraction,2018-12-31
33.9858,-118.4727,90291,45,M,White,Infraction,2018-12-31
34.066,-118.2689,90057,65,M,LatinX,Infraction,2018-12-31
34.0601,-118.2761,90057,60,M,LatinX,Infraction,2018-12-31
34.0601,-118.2761,90057,62,M,LatinX,Infraction,2018-12-31
33.9465,-118.2673,90003,29,M,LatinX,Felony,2018-12-31
34.0601,-118.2761,90057,44,M,LatinX,Infraction,2018-12-31
34.0419,-118.4247,90064,41,M,LatinX,Misdemeanor,2018-12-31
34.0417,-118.2443,90021,65,M,White,Misdemeanor,2018-12-31
34.0162,-118.3482,90008,44,F,LatinX,Misdemeanor,2018-12-31
33.9367,-118.2871,90044,18,M,LatinX,Felony,2018-12-31
34.2523,-118.4576,91345,31,M,White,Misdemeanor,2018-12-31
34.1649,-118.3921,91607,52,F,LatinX,Misdemeanor,2018-12-31
34.0597,-118.3066,90005,41,M,LatinX,Felony,2018-12-31
34.1016,-118.3361,90028,34,M,White,Misdemeanor,2018-12-31
33.9332,-118.2485,90059,34,M,Black,Felony,2018-12-31
34.1564,-118.463,91403,41,M,Black,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,32,F,LatinX,Misdemeanor,2018-12-31
34.0424,-118.2718,90015,33,M,Black,Misdemeanor,2018-12-31
34.0128,-118.2565,90011,24,F,LatinX,Felony,2018-12-31
34.1939,-118.5535,91335,20,M,LatinX,Felony,2018-12-31
34.068600000000004,-118.2746,90057,20,M,LatinX,Misdemeanor,2018-12-31
34.1016,-118.3288,90028,52,M,White,Felony,2018-12-31
34.002,-118.2783,90037,35,M,LatinX,Misdemeanor,2018-12-31
33.9688,-118.2856,90044,22,M,LatinX,Felony,2018-12-31
33.9964,-118.4806,90291,43,M,LatinX,Misdemeanor,2018-12-31
34.039,-118.24,90021,43,M,LatinX,Felony,2018-12-31
34.0481,-118.2542,90014,49,M,Black,Misdemeanor,2018-12-31
34.055,-118.2865,90006,36,M,LatinX,Misdemeanor,2018-12-31
34.0224,-118.3351,90016,19,M,LatinX,Felony,2018-12-31
34.0462,-118.2114,90033,28,M,LatinX,Misdemeanor,2018-12-31
34.0356,-118.3638,90016,25,F,Black,Felony,2018-12-31
33.7873,-118.2582,90744,27,M,LatinX,Misdemeanor,2018-12-31
34.0738,-118.2078,90031,27,M,LatinX,Felony,2018-12-31
34.0601,-118.2761,90057,69,M,LatinX,Infraction,2018-12-31
33.9908,-118.4765,90291,43,F,White,Infraction,2018-12-31
34.0419,-118.2485,90014,42,F,White,Misdemeanor,2018-12-31
34.0707,-118.2189,90031,36,M,LatinX,Misdemeanor,2018-12-31
33.7904,-118.275,90744,23,F,LatinX,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,38,M,LatinX,Infraction,2018-12-31
34.121,-118.2271,90065,48,M,White,Misdemeanor,2018-12-31
33.9885,-118.475,90291,36,M,LatinX,Infraction,2018-12-31
34.0601,-118.2761,90057,34,M,LatinX,Infraction,2018-12-31
34.0037,-118.2959,90037,19,F,LatinX,Felony,2018-12-31
33.9791,-118.4669,90292,57,M,LatinX,Infraction,2018-12-31
34.0601,-118.2761,90057,34,M,LatinX,Infraction,2018-12-31
34.0452,-118.2534,90014,64,M,LatinX,Misdemeanor,2018-12-31
33.9875,-118.4741,90291,27,M,White,Infraction,2018-12-31
34.0601,-118.2761,90057,31,M,LatinX,Infraction,2018-12-31
33.943,-118.4035,90045,58,M,Black,Other,2018-12-31
34.1837,-118.4465,91401,29,M,LatinX,Misdemeanor,2018-12-31
33.9906,-118.4769,90291,30,M,White,Infraction,2018-12-31
34.0507,-118.2776,90006,41,M,LatinX,Misdemeanor,2018-12-31
34.0601,-118.2805,90057,37,M,LatinX,Misdemeanor,2018-12-31
33.8112,-118.3039,90710,58,M,LatinX,Misdemeanor,2018-12-31
34.0727,-118.284,90057,33,M,White,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,21,M,White,Infraction,2018-12-31
33.7823,-118.2476,90744,48,M,LatinX,Misdemeanor,2018-12-31
33.7529,-118.2956,90731,53,M,White,Misdemeanor,2018-12-31
34.0454,-118.2466,90013,55,M,Black,Felony,2018-12-31
33.9708,-118.2783,90003,23,M,LatinX,Felony,2018-12-31
34.193,-118.5317,91335,18,M,White,Felony,2018-12-31
34.0073,-118.3108,90062,21,F,LatinX,Misdemeanor,2018-12-31
34.0073,-118.3108,90062,35,M,Black,Misdemeanor,2018-12-31
34.0396,-118.259,90015,21,M,LatinX,Misdemeanor,2018-12-31
34.212,-118.5754,91306,29,M,LatinX,Misdemeanor,2018-12-31
34.1695,-118.3659,91601,25,M,LatinX,Misdemeanor,2018-12-31
33.9611,-118.2827,90003,23,F,Black,Misdemeanor,2018-12-31
34.0693,-118.2687,90026,34,M,LatinX,Misdemeanor,2018-12-31
34.1967,-118.4531,91405,49,M,White,Felony,2018-12-31
34.0091,-118.2762,90037,39,F,LatinX,Felony,2018-12-31
33.9644,-118.2842,90044,34,M,Black,Felony,2018-12-31
34.0557,-118.3991,90035,33,M,LatinX,Misdemeanor,2018-12-31
34.086,-118.1737,90032,26,M,LatinX,Felony,2018-12-31
34.1837,-118.4465,91401,39,M,Black,Misdemeanor,2018-12-31
34.0814,-118.2962,90004,36,M,Other,Felony,2018-12-31
34.1566,-118.3769,91602,76,M,White,Misdemeanor,2018-12-31
34.244,-118.5583,91324,26,M,Other,Misdemeanor,2018-12-31
33.9862,-118.3111,90047,20,F,Black,Misdemeanor,2018-12-31
34.0091,-118.2762,90037,22,M,LatinX,Felony,2018-12-31
34.2389,-118.4536,91402,23,M,LatinX,Misdemeanor,2018-12-31
34.0429,-118.2119,90033,36,M,LatinX,Misdemeanor,2018-12-31
34.0436,-118.3157,90019,38,M,LatinX,Misdemeanor,2018-12-31
33.9945,-118.4522,90291,46,M,White,Felony,2018-12-31
33.9941,-118.4529,90291,28,F,LatinX,Misdemeanor,2018-12-31
33.9357,-118.2717,90061,48,F,White,Felony,2018-12-31
34.0017,-118.2915,90037,31,M,LatinX,Felony,2018-12-31
34.1152,-118.1837,90042,20,M,Black,Felony,2018-12-31
33.7735,-118.2749,90744,36,M,LatinX,Felony,2018-12-31
34.0566,-118.2681,90017,30,M,LatinX,Misdemeanor,2018-12-31
34.0566,-118.2681,90017,30,M,LatinX,Infraction,2018-12-31
33.786,-118.3032,90710,41,F,Other,Felony,2018-12-31
34.0652,-118.2492,90012,53,M,White,Misdemeanor,2018-12-31
34.0391,-118.2174,90023,53,F,LatinX,Felony,2018-12-31
34.0356,-118.3638,90016,25,M,Black,Misdemeanor,2018-12-31
34.3009,-118.4696,91342,23,M,LatinX,Felony,2018-12-31
34.1016,-118.4698,90077,71,M,Black,Misdemeanor,2018-12-31
34.0126,-118.3403,90008,71,M,Black,Felony,2018-12-31
33.9661,-118.2849,90044,28,M,Black,Felony,2018-12-31
34.0436,-118.3116,90019,27,M,LatinX,Felony,2018-12-31
34.0649,-118.3462,90036,26,F,Black,Felony,2018-12-31
33.958,-118.2915,90044,37,M,Black,Felony,2018-12-31
33.7753,-118.2456,90744,46,M,LatinX,Felony,2018-12-31
34.2084,-118.536,91335,30,M,LatinX,Felony,2018-12-31
34.0089,-118.2494,90011,52,M,LatinX,Misdemeanor,2018-12-31
34.068,-118.2695,90026,35,M,LatinX,Felony,2018-12-31
34.1976,-118.44,91405,24,F,LatinX,Misdemeanor,2018-12-31
34.1152,-118.1837,90042,19,M,Black,Misdemeanor,2018-12-31
34.0585,-118.253,90012,37,M,LatinX,Misdemeanor,2018-12-31
34.0496,-118.3425,90019,24,M,LatinX,Misdemeanor,2018-12-31
34.0146,-118.3204,90008,58,M,Black,Felony,2018-12-31
34.1131,-118.2051,90042,23,M,LatinX,Misdemeanor,2018-12-31
33.9455,-118.2869,90044,33,M,Black,Felony,2018-12-31
34.1976,-118.44,91405,21,M,LatinX,Felony,2018-12-31
34.1107,-118.1936,90042,19,M,LatinX,Felony,2018-12-31
34.2293,-118.4038,91352,27,M,Other,Felony,2018-12-31
33.9727,-118.285,90044,46,M,Black,Felony,2018-12-31
33.9892,-118.3002,90044,39,M,LatinX,Felony,2018-12-31
33.7756,-118.2621,90744,30,M,LatinX,Felony,2018-12-31
33.9611,-118.2827,90003,22,F,Black,Felony,2018-12-31
34.0039,-118.2565,90011,51,M,LatinX,Misdemeanor,2018-12-31
34.0962,-118.3366,90028,26,M,Black,Felony,2018-12-31
34.048,-118.2577,90017,29,F,LatinX,Misdemeanor,2018-12-31
34.0342,-118.2673,90015,34,M,Black,Felony,2018-12-31
34.0431,-118.3482,90019,39,M,White,Misdemeanor,2018-12-31
34.0023,-118.3311,90043,63,M,Black,Misdemeanor,2018-12-31
34.2157,-118.3818,91605,43,M,LatinX,Misdemeanor,2018-12-31
34.1523,-118.3684,91602,23,M,White,Misdemeanor,2018-12-31
34.0944,-118.3528,90046,54,M,White,Felony,2018-12-31
33.7735,-118.2749,90744,27,F,LatinX,Felony,2018-12-31
33.9941,-118.4529,90291,36,M,LatinX,Misdemeanor,2018-12-31
34.0445,-118.2558,90014,29,M,LatinX,Misdemeanor,2018-12-31
34.0263,-118.2422,90021,21,F,Black,Misdemeanor,2018-12-31
34.1837,-118.4465,91401,42,M,White,Misdemeanor,2018-12-31
34.1523,-118.4509,91403,33,F,White,Felony,2018-12-31
34.0182,-118.2915,90007,47,M,LatinX,Misdemeanor,2018-12-31
34.2231,-118.4677,91343,35,M,LatinX,Misdemeanor,2018-12-31
34.0557,-118.3991,90035,38,F,Other,Felony,2018-12-31
33.986,-118.2843,90044,54,F,Black,Felony,2018-12-31
34.1278,-118.1929,90042,17,M,LatinX,Felony,2018-12-31
34.0553,-118.3878,90035,39,M,Black,Misdemeanor,2018-12-31
33.9642,-118.2827,90003,30,F,Black,Misdemeanor,2018-12-31
34.279,-118.4622,91345,21,M,LatinX,Misdemeanor,2018-12-31
34.0417,-118.2443,90021,34,M,LatinX,Misdemeanor,2018-12-31
33.9684,-118.2651,90003,43,M,LatinX,Felony,2018-12-31
34.0605,-118.4193,90067,45,M,White,Misdemeanor,2018-12-31
33.7868,-118.2658,90744,32,M,White,Misdemeanor,2018-12-31
33.9875,-118.4741,90291,29,M,White,Infraction,2018-12-31
34.0653,-118.2493,90012,37,M,White,Misdemeanor,2018-12-31
34.0387,-118.2335,90021,33,M,Black,Misdemeanor,2018-12-31
34.0378,-118.2456,90021,37,M,Other,Felony,2018-12-31
34.0488,-118.2518,90013,37,M,Black,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,23,M,LatinX,Infraction,2018-12-31
33.932,-118.2501,90059,21,M,Black,Felony,2018-12-31
33.7823,-118.2476,90744,24,M,LatinX,Misdemeanor,2018-12-31
34.3009,-118.4696,91342,28,F,LatinX,Felony,2018-12-31
33.7823,-118.2476,90744,22,M,LatinX,Misdemeanor,2018-12-31
34.1903,-118.48,91406,18,M,LatinX,Misdemeanor,2018-12-31
34.2155,-118.6193,91304,34,F,White,Misdemeanor,2018-12-31
34.043,-118.242,90013,41,M,LatinX,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,39,M,LatinX,Infraction,2018-12-31
33.9791,-118.4669,90292,50,M,Black,Infraction,2018-12-31
34.1382,-118.1874,90041,41,F,White,Misdemeanor,2018-12-31
34.0591,-118.4685,90049,59,M,White,Misdemeanor,2018-12-31
34.1827,-118.4465,91401,44,M,LatinX,Felony,2018-12-31
34.0601,-118.2761,90057,21,M,LatinX,Infraction,2018-12-31
34.1152,-118.1837,90042,21,M,Black,Felony,2018-12-31
34.014,-118.2827,90037,40,M,LatinX,Felony,2018-12-31
33.9901,-118.4764,90291,51,F,Black,Misdemeanor,2018-12-31
34.069,-118.3004,90020,30,M,Other,Misdemeanor,2018-12-31
34.045,-118.264,90015,36,M,White,Misdemeanor,2018-12-31
33.9983,-118.2827,90037,33,M,LatinX,Felony,2018-12-31
34.0276,-118.437,90064,57,M,White,Felony,2018-12-31
34.0601,-118.2805,90057,37,M,LatinX,Misdemeanor,2018-12-31
34.0191,-118.2337,90021,47,M,Other,Felony,2018-12-31
34.2084,-118.5011,91406,53,M,LatinX,Felony,2018-12-31
34.1016,-118.3361,90028,21,M,White,Misdemeanor,2018-12-31
34.0281,-118.2194,90023,37,F,Black,Felony,2018-12-31
33.9871,-118.4733,90291,53,M,White,Infraction,2018-12-31
34.1119,-118.2529,90039,25,M,LatinX,Misdemeanor,2018-12-31
34.0488,-118.2518,90013,29,M,Black,Misdemeanor,2018-12-31
34.0511,-118.2707,90017,55,M,LatinX,Felony,2018-12-31
34.0488,-118.2518,90013,64,M,Black,Misdemeanor,2018-12-31
34.2248,-118.5151,91325,38,M,Other,Felony,2018-12-31
33.942,-118.4095,90045,35,M,LatinX,Misdemeanor,2018-12-31
33.9875,-118.4741,90291,26,M,LatinX,Infraction,2018-12-31
33.7369,-118.2814,90731,61,F,LatinX,Misdemeanor,2018-12-31
33.9933,-118.3149,90062,23,M,Black,Other,2018-12-31
34.0872,-118.176,90032,23,M,LatinX,Felony,2018-12-31
33.741,-118.2838,90731,47,M,LatinX,Misdemeanor,2018-12-31
33.9824,-118.2801,90003,27,M,LatinX,Misdemeanor,2018-12-31
33.7529,-118.2956,90731,56,M,LatinX,Misdemeanor,2018-12-31
34.1547,-118.453,91403,36,M,LatinX,Felony,2018-12-31
34.0314,-118.4335,90064,29,M,LatinX,Misdemeanor,2018-12-31
34.1687,-118.5579,91356,14,F,White,Misdemeanor,2018-12-31
33.9305,-118.2363,90059,19,M,Black,Misdemeanor,2018-12-31
34.0537,-118.2455,90012,79,M,LatinX,Misdemeanor,2018-12-31
34.043,-118.3785,90035,37,M,LatinX,Misdemeanor,2018-12-31
34.0408,-118.2428,90021,54,M,Black,Misdemeanor,2018-12-31
34.1613,-118.4008,91607,36,F,Black,Misdemeanor,2018-12-31
34.0601,-118.2761,90057,32,F,LatinX,Infraction,2018-12-31
34.3261,-118.4889,91342,37,M,LatinX,Misdemeanor,2018-12-31
34.059,-118.2824,90057,85,M,Black,Infraction,2018-12-31
34.2714,-118.3092,91040,27,M,White,Misdemeanor,2018-12-31
34.2012,-118.4662,91405,52,M,White,Misdemeanor,2018-12-30
34.0347,-118.2809,90007,33,M,Black,Misdemeanor,2018-12-30
34.0818,-118.2929,90004,44,M,LatinX,Felony,2018-12-30
33.997,-118.4761,90291,35,M,White,Infraction,2018-12-30
34.0724,-118.4674,90049,40,M,LatinX,Misdemeanor,2018-12-30
33.988,-118.4703,90291,35,M,White,Infraction,2018-12-30
34.0624,-118.2813,90057,20,M,LatinX,Felony,2018-12-30
34.0265,-118.4184,90034,21,M,LatinX,Misdemeanor,2018-12-30
34.1713,-118.5185,91316,45,F,LatinX,Misdemeanor,2018-12-30
33.9712,-118.2564,90001,22,M,LatinX,Misdemeanor,2018-12-30
34.0146,-118.3089,90062,33,M,Black,Felony,2018-12-30
33.9933,-118.28,90037,20,M,LatinX,Felony,2018-12-30
34.1038,-118.3151,90028,29,M,Black,Misdemeanor,2018-12-30
34.3022,-118.4631,91342,24,M,LatinX,Felony,2018-12-30
34.1794,-118.4334,91401,33,M,White,Misdemeanor,2018-12-30
33.9367,-118.2871,90044,23,M,LatinX,Misdemeanor,2018-12-30
34.0568,-118.2821,90057,49,M,LatinX,Felony,2018-12-30
34.2636,-118.44,91331,33,M,LatinX,Felony,2018-12-30
34.0328,-118.4483,90064,38,M,White,Misdemeanor,2018-12-30
34.1626,-118.6308,91364,28,M,Other,Misdemeanor,2018-12-30
34.1719,-118.5684,91364,24,M,White,Felony,2018-12-30
34.1721,-118.4574,91411,25,M,LatinX,Misdemeanor,2018-12-30
34.0605,-118.2769,90057,35,M,LatinX,Misdemeanor,2018-12-30
33.942,-118.4095,90045,24,F,LatinX,Felony,2018-12-30
34.0273,-118.2013,90023,30,M,LatinX,Felony,2018-12-30
33.9367,-118.2871,90044,24,M,LatinX,Misdemeanor,2018-12-30
34.0601,-118.2761,90057,51,M,LatinX,Infraction,2018-12-30
34.0073,-118.3108,90062,49,M,White,Misdemeanor,2018-12-30
34.0325,-118.3566,90016,47,M,LatinX,Infraction,2018-12-30
34.2611,-118.4969,91344,60,M,White,Misdemeanor,2018-12-30
33.7425,-118.3067,90732,38,F,LatinX,Misdemeanor,2018-12-30
33.9489,-118.3939,90045,28,F,Other,Felony,2018-12-30
33.964,-118.2739,90003,30,M,LatinX,Felony,2018-12-30
34.0998,-118.3211,90028,26,M,White,Felony,2018-12-30
34.0473,-118.2916,90006,28,M,LatinX,Felony,2018-12-30
33.9709,-118.3112,90047,17,F,Black,Felony,2018-12-30
34.046,-118.2493,90013,67,M,LatinX,Felony,2018-12-30
33.9918,-118.4791,NA,35,F,Other,Misdemeanor,2018-12-30
34.0072,-118.3201,90008,23,F,LatinX,Felony,2018-12-30
33.8481,-118.3041,90501,49,M,LatinX,Misdemeanor,2018-12-30
34.0347,-118.4397,90064,59,M,White,Misdemeanor,2018-12-30
34.2337,-118.4703,91343,60,M,Black,Misdemeanor,2018-12-30
33.964,-118.2739,90003,31,F,Black,Felony,2018-12-30
34.0123,-118.4184,90066,25,M,Other,Misdemeanor,2018-12-30
33.9953,-118.481,90291,58,M,Black,Infraction,2018-12-30
34.0146,-118.2872,90037,27,F,LatinX,Felony,2018-12-30
33.942,-118.4095,90045,25,M,White,Felony,2018-12-30
34.2312,-118.5632,91324,22,M,LatinX,Felony,2018-12-30
34.2101,-118.6103,91304,19,M,LatinX,Felony,2018-12-30
34.0583,-118.2616,90017,41,M,LatinX,Infraction,2018-12-30
34.0073,-118.298,90037,25,M,Black,Felony,2018-12-30
33.9807,-118.2827,90003,20,F,Black,Misdemeanor,2018-12-30
34.0172,-118.2442,90011,29,F,LatinX,Felony,2018-12-30
34.0073,-118.2948,90037,51,M,LatinX,Misdemeanor,2018-12-30
33.9572,-118.2739,90003,38,M,Black,Felony,2018-12-30
34.0728,-118.2878,90004,19,M,Black,Misdemeanor,2018-12-30
34.0652,-118.287,90020,52,M,Black,Felony,2018-12-30
34.1794,-118.4618,91411,37,M,White,Felony,2018-12-30
33.9833,-118.2739,90003,26,F,White,Felony,2018-12-30
34.2282,-118.5448,91324,40,M,LatinX,Misdemeanor,2018-12-30
34.0199,-118.3556,90016,37,F,Black,Felony,2018-12-30
33.9347,-118.2761,90061,24,M,LatinX,Felony,2018-12-30
34.0408,-118.2428,90021,27,M,Black,Misdemeanor,2018-12-30
34.1938,-118.4702,91406,31,F,Black,Misdemeanor,2018-12-30
34.1655,-118.4923,91436,29,M,Other,Misdemeanor,2018-12-30
34.062,-118.2804,90057,53,M,Black,Infraction,2018-12-30
34.1985,-118.4487,91405,32,M,LatinX,Other,2018-12-30
33.9747,-118.2783,90003,28,M,LatinX,Felony,2018-12-30
34.2688,-118.4158,91331,26,M,LatinX,Misdemeanor,2018-12-30
34.2386,-118.402,91352,33,M,LatinX,Felony,2018-12-30
34.212,-118.5374,91335,56,M,LatinX,Felony,2018-12-30
33.727,-118.288,90731,53,M,White,Misdemeanor,2018-12-30
34.2612,-118.6137,91311,22,M,LatinX,Misdemeanor,2018-12-30
34.0205,-118.2467,90011,21,M,LatinX,Other,2018-12-30
34.0549,-118.2778,90057,54,M,LatinX,Felony,2018-12-30
34.0713,-118.2575,90026,28,M,LatinX,Misdemeanor,2018-12-30
34.0378,-118.2483,90021,35,F,White,Felony,2018-12-30
34.059,-118.2824,90057,36,M,Black,Infraction,2018-12-30
34.0442,-118.268,90015,34,M,LatinX,Misdemeanor,2018-12-30
34.0347,-118.4397,90064,54,M,Black,Misdemeanor,2018-12-30
33.9955,-118.2423,90058,28,M,Black,Felony,2018-12-30
34.106,-118.2566,90039,33,M,LatinX,Felony,2018-12-30
34.1516,-118.2859,90027,26,M,LatinX,Misdemeanor,2018-12-30
34.2409,-118.4132,91331,45,M,LatinX,Misdemeanor,2018-12-30
34.0305,-118.2865,90007,41,M,LatinX,Misdemeanor,2018-12-30
33.9892,-118.3045,90047,25,M,Black,Felony,2018-12-30
34.046,-118.2326,90012,37,F,White,Misdemeanor,2018-12-30
34.1017,-118.3123,90028,30,M,Black,Felony,2018-12-30
34.0407,-118.268,90015,32,M,Black,Felony,2018-12-30
34.244,-118.5583,91324,36,F,LatinX,Misdemeanor,2018-12-30
34.2178,-118.373,91352,35,M,LatinX,Felony,2018-12-30
34.0656,-118.2679,90057,37,M,White,Misdemeanor,2018-12-30
34.1558,-118.4901,91436,9,F,White,Dependent,2018-12-30
34.031,-118.411,90064,13,F,Black,Misdemeanor,2018-12-30
33.7483,-118.2931,90731,45,M,LatinX,Misdemeanor,2018-12-30
34.0124,-118.3351,90008,64,M,White,Misdemeanor,2018-12-30
34.0594,-118.3814,90035,41,F,White,Felony,2018-12-30
34.0509,-118.2585,90071,19,M,LatinX,Misdemeanor,2018-12-30
34.0073,-118.2485,90011,19,M,Black,Misdemeanor,2018-12-30
34.2231,-118.4677,91343,27,M,White,Felony,2018-12-30
33.9511,-118.309,90047,16,M,Black,Felony,2018-12-30
34.2374,-118.3964,91352,25,F,White,Misdemeanor,2018-12-30
34.1016,-118.4698,90077,34,M,White,Misdemeanor,2018-12-30
33.9875,-118.4741,90291,47,M,White,Felony,2018-12-30
33.7315,-118.2879,90731,32,F,Other,Felony,2018-12-30
33.9565,-118.2651,90003,45,M,White,Misdemeanor,2018-12-30
34.1667,-118.5076,91316,41,M,White,Misdemeanor,2018-12-30
34.3021,-118.4467,91342,38,M,LatinX,Misdemeanor,2018-12-30
34.3022,-118.4631,91342,24,F,LatinX,Felony,2018-12-30
34.0601,-118.2761,90057,26,M,Black,Infraction,2018-12-30
34.0656,-118.2679,90057,44,M,White,Misdemeanor,2018-12-30
33.944,-118.4073,90045,18,M,LatinX,Misdemeanor,2018-12-30
33.727,-118.288,90731,53,M,White,Misdemeanor,2018-12-30
34.1114,-118.4807,90077,25,M,LatinX,Misdemeanor,2018-12-30
33.9747,-118.2827,90003,24,F,LatinX,Misdemeanor,2018-12-30
33.9921,-118.243,90058,26,F,LatinX,Felony,2018-12-30
34.0073,-118.298,90037,39,F,Black,Misdemeanor,2018-12-30
34.0312,-118.2615,90015,25,F,White,Felony,2018-12-30
33.9807,-118.2827,90003,21,F,Black,Misdemeanor,2018-12-30
34.0615,-118.3681,90048,48,F,White,Misdemeanor,2018-12-30
34.2337,-118.4676,91343,30,F,LatinX,Misdemeanor,2018-12-30
34.1837,-118.4465,91401,31,M,LatinX,Misdemeanor,2018-12-30
33.9987,-118.2652,90011,52,M,Black,Other,2018-12-30
34.2048,-118.5339,91335,37,M,LatinX,Felony,2018-12-30
34.1867,-118.4741,91406,50,M,LatinX,Felony,2018-12-30
34.0871,-118.3299,90038,25,M,Black,Felony,2018-12-30
34.201,-118.5754,91306,29,M,LatinX,Misdemeanor,2018-12-30
33.9746,-118.2914,90044,28,M,Black,Felony,2018-12-30
34.048,-118.2577,90017,37,M,Black,Misdemeanor,2018-12-30
33.9924,-118.2871,90037,46,M,LatinX,Misdemeanor,2018-12-30
34.1867,-118.4487,91401,20,M,Other,Felony,2018-12-30
34.0599,-118.2655,90017,42,M,LatinX,Infraction,2018-12-30
34.1451,-118.3875,91604,41,F,White,Misdemeanor,2018-12-30
34.0369,-118.2034,90063,40,M,LatinX,Misdemeanor,2018-12-30
34.0601,-118.2761,90057,34,M,LatinX,Infraction,2018-12-30
34.057,-118.2779,90057,60,M,LatinX,Misdemeanor,2018-12-30
34.2214,-118.5055,91325,21,M,LatinX,Misdemeanor,2018-12-30
34.2215,-118.4535,91402,41,M,Other,Misdemeanor,2018-12-30
33.9519,-118.2807,90003,30,M,Black,Misdemeanor,2018-12-30
33.96,-118.309,90047,19,M,LatinX,Misdemeanor,2018-12-30
34.1594,-118.3657,91601,59,F,White,Misdemeanor,2018-12-30
34.2633,-118.3027,91040,41,M,LatinX,Misdemeanor,2018-12-30
34.0425,-118.3818,90034,21,M,LatinX,Misdemeanor,2018-12-30
34.194,-118.4312,91405,19,M,LatinX,Felony,2018-12-30
34.0249,-118.369,90016,34,F,Black,Misdemeanor,2018-12-30
34.0412,-118.2436,90021,37,M,LatinX,Misdemeanor,2018-12-30
33.9572,-118.3913,90045,37,M,White,Misdemeanor,2018-12-30
34.0328,-118.4483,90064,38,M,White,Misdemeanor,2018-12-30
34.213,-118.3867,91605,30,F,LatinX,Felony,2018-12-30
34.1867,-118.3996,91606,29,M,Other,Felony,2018-12-30
34.0146,-118.2872,90037,26,M,LatinX,Misdemeanor,2018-12-30
34.0601,-118.2761,90057,52,M,LatinX,Infraction,2018-12-30
34.2429,-118.3887,91352,31,M,LatinX,Misdemeanor,2018-12-30
34.143,-118.3727,91604,39,M,LatinX,Felony,2018-12-30
34.0601,-118.2761,90057,22,M,LatinX,Infraction,2018-12-30
34.0496,-118.3425,90019,57,M,LatinX,Felony,2018-12-30
34.0048,-118.2565,90011,21,M,LatinX,Felony,2018-12-30
34.0682,-118.2833,90057,27,M,LatinX,Misdemeanor,2018-12-30
34.0528,-118.2545,90071,26,M,Black,Felony,2018-12-30
34.0378,-118.2483,90021,28,F,LatinX,Misdemeanor,2018-12-30
34.2283,-118.5405,91324,39,M,LatinX,Misdemeanor,2018-12-30
34.0485,-118.2513,90013,41,M,Black,Felony,2018-12-30
